"insee","id_sdis","id_gestion","ref_terr","type_pei","diam_pei","diam_cana","date_mes","situation","press_stat","press_dyn","debit","date_ct","deci","prec","x","y","lon","lat"
"74010","64493","GRAND ANNECY","026BIS","PI",100,"100","1975-01-01","RUE DES CANOTIERS",12.3,11.2,60,"2023-07-20","OUI","05",939700.33,6538312.24,6.09248,45.90224
"74010","64494","GRAND ANNECY","026TER","PI",100,"100","1990-01-01","RUE DES CANOTIERS",11.8,11,60,"2023-07-20","OUI","01",939633.73,6538188.5,6.09156,45.90115
"74010","80742","GRAND ANNECY","027","PI",100,"100","1983-01-01","RUE DE LA PEROLLIERE",11.5,10.6,60,"2022-05-10","OUI","05",939805.11,6538158.0,6.09376,45.90082
"74010","79302","GRAND ANNECY","028","PI",100,"100","1978-01-01","RUE DES PAQUERETTES",10.8,10,60,"2023-07-20","OUI","05",939754.27,6538008.81,6.09303,45.89949
"74010","64495","GRAND ANNECY","029","PI",100,"100","1980-01-01","RUE DES PAQUERETTES",10.3,9.2,60,"2022-05-10","OUI","05",939901.02,6538094.31,6.09496,45.90021
"74010","64496","GRAND ANNECY","030","PI",100,"100",NULL,"RUE DE LA PEROLLIERE",8.8,7.9,60,"2023-07-27","OUI","05",939645.91,6537630.22,6.09144,45.89612
"74010","82730","GRAND ANNECY","031","PI",100,"100",NULL,"ALLEE DES TILLEULS",11,9.7,60,"2022-05-10","OUI","05",939530.05,6537767.72,6.09001,45.8974
"74010","64497","GRAND ANNECY","032","PI",100,"100","2000-01-01","RUE DU LEVRAY",8.6,8.2,60,"2023-07-27","OUI","05",939031.52,6537183.9,6.0833,45.89232
"74010","64498","GRAND ANNECY","032BIS","PI",100,NULL,NULL,"RUE DU LEVRAY",8.8,8.4,60,"2023-07-27","OUI","05",939234.28,6537386.04,6.08601,45.89407
"74010","6281728","GRAND ANNECY","032QTER","PI",100,"125","2014-04-30","RUE DU LEVRAY",8.2,7.9,60,"2023-07-27","OUI","01",939053.55,6537041.46,6.08351,45.89104
"74010","6281616","GRAND ANNECY","032TER","PI",100,"125","2013-09-26","RUE DU LEVRAY",8.9,8.5,60,"2023-07-27","OUI","01",939152.67,6537310.97,6.08492,45.89343
"74010","79303","GRAND ANNECY","033","PI",100,"100","1984-01-01","ROUTE DE NANFRAY",8.7,8.1,60,"2022-04-28","OUI","05",939421.48,6537485.69,6.08847,45.8949
"74010","64499","GRAND ANNECY","033BIS","PI",100,"100","1981-01-01","IMPASSE DE LA VULPILLIERE",9.4,8.2,60,"2022-04-28","OUI","05",939485.48,6537603.05,6.08936,45.89594
"74010","6281615","GRAND ANNECY","033TER","PI",100,"125","2010-06-01","AVENUE DU CAPITAINE ANJOT",8.5,7.8,60,"2022-04-28","OUI","05",939493.32,6537525.32,6.08942,45.89523
"74010","80120","GRAND ANNECY","034","PI",100,"100","1988-01-01","RUE DU TANAY",7.6,6.2,60,"2023-07-27","OUI","01",939575.98,6537279.7,6.09036,45.893
"74010","80743","GRAND ANNECY","035","PI",100,"100","1984-01-01","ROUTE DE NANFRAY",8.5,7.5,60,"2022-04-28","OUI","05",939408.97,6537344.65,6.08824,45.89364
"74010","64500","GRAND ANNECY","036","PI",100,"100","1988-01-01","ROUTE DE NANFRAY",8.45,7.8,60,"2023-07-27","OUI","05",939364.96,6537356.86,6.08768,45.89376
"74010","81541","GRAND ANNECY","036BIS","PI",100,"100","1989-01-01","ROUTE DE NANFRAY",8.2,7.3,60,"2023-07-27","OUI","05",939372.57,6537220.01,6.08771,45.89253
"74010","64501","GRAND ANNECY","036TER","PI",100,"100","1991-01-01","ROUTE DE NANFRAY",7.7,6.8,60,"2023-07-27","OUI","01",939468.87,6537192.57,6.08894,45.89225
"74010","64502","GRAND ANNECY","037","PI",100,"100","1980-01-01","ROUTE DE LA SALLE",12.2,11.9,60,"2022-05-17","OUI","05",939499.95,6538239.41,6.08986,45.90166
"74010","64503","GRAND ANNECY","038","PI",100,"100","1976-01-01","ROUTE DE LA SALLE",12.1,11.1,60,"2023-07-20","OUI","05",939349.83,6538096.17,6.08786,45.90042
"74010","79304","GRAND ANNECY","039","PI",100,"100","1981-01-01","ROUTE DE LA SALLE",12.9,11.4,60,"2022-05-10","OUI","01",939289.4,6538190.75,6.08713,45.90129
"74010","64504","GRAND ANNECY","040","PI",100,"100","1984-01-01","ROUTE DE LA SALLE",11.9,11.4,60,"2023-07-20","OUI","05",939294.45,6537995.36,6.08709,45.89953
"74010","83272","GRAND ANNECY","041","PI",100,"100","2023-12-13","ROUTE DE LA SALLE",12.4,11.5,60,"2023-12-26","OUI","01",939181.01,6537973.26,6.08562,45.89938
"74010","64505","GRAND ANNECY","042","PI",100,"100","1970-01-01","ROUTE DE LA SALLE",12.8,12,60,"2023-07-20","OUI","05",939603.42,6538367.98,6.09126,45.90278
"74010","64506","GRAND ANNECY","043","PI",100,"100","1978-01-01","ROUTE DE LA SALLE",11.8,10.6,60,"2022-05-10","OUI","05",939720.66,6538612.21,6.0929,45.90493
"74010","79305","GRAND ANNECY","044","PI",100,"150","1980-01-01","RUE DU JOURDIL",13.5,12.6,60,"2023-07-20","OUI","05",939593.65,6538734.59,6.09132,45.90608
"74010","80394","GRAND ANNECY","044BIS","PI",100,"100","1990-01-01","RUE DU JOURDIL",13.6,12.8,60,"2023-07-20","OUI","05",939658.8,6538764.43,6.09218,45.90633
"74010","64566","GRAND ANNECY","044TER","PI",100,"100","1995-01-01","ALLEE JEAN MERMOZ",14.2,12.1,60,"2023-07-20","OUI","05",939550.26,6538796.72,6.09079,45.90665
"74010","64567","GRAND ANNECY","045","PI",100,"100","1980-01-01","RUE DU JOURDIL",12.9,11.3,60,"2022-05-17","OUI","05",939570.19,6538624.1,6.09096,45.90509
"74010","64568","GRAND ANNECY","046","PI",100,"100",NULL,"ROUTE DE NANFRAY",7.5,6.35,60,"2023-07-27","OUI","05",939327.05,6537065.8,6.08704,45.89116
"74010","65365","GRAND ANNECY","046BIS","PI",100,"100","1990-01-01","ROUTE DES CREUSES",8.3,7.6,60,"2023-07-27","OUI","01",939022.47,6536934.9,6.08305,45.89009
"74010","64570","GRAND ANNECY","047","PI",100,"100","1997-01-01","ROUTE DES CREUSES",6.5,5.9,60,"2020-12-16","OUI","05",939535.29,6537107.81,6.08975,45.89146
"74010","80395","GRAND ANNECY","048","PI",100,"100","1989-01-01","ROUTE DES CREUSES",6.3,5.6,60,"2023-07-27","OUI","05",939764.2,6537237.05,6.09276,45.89255
"74010","80146","GRAND ANNECY","048BIS","PI",100,"100","1996-01-01","ALLEE DES MARGUERITES",7.1,6.5,60,"2023-07-27","OUI","05",939889.61,6537317.6,6.09442,45.89323
"74010","64569","GRAND ANNECY","049","PI",100,"100","1969-01-01","ROUTE DES CREUSES",6.4,5.8,60,"2022-05-17","OUI","05",940163.6,6537287.92,6.09794,45.89286
"74010","64571","GRAND ANNECY","050","PI",100,"100","1969-01-01","ROUTE DES CREUSES",7.3,6.8,60,"2023-07-20","OUI","05",940341.59,6537354.88,6.10026,45.8934
"74010","80396","GRAND ANNECY","051","PI",100,"100",NULL,"RUE DES CARILLONS",7.8,5.7,60,"2022-05-24","OUI","05",940615.48,6537407.49,6.10382,45.89378
"74010","64572","GRAND ANNECY","052","PI",100,"100","1976-01-01","ROUTE DES CREUSES",9.2,8.5,60,"2023-07-20","OUI","01",940812.21,6537461.16,6.10638,45.89419
"74010","79306","GRAND ANNECY","052BIS","PI",100,"100","1989-01-01","VERS BOIS (AVENUE DE)",10.6,9.4,60,"2023-07-20","OUI","05",941012.03,6537569.57,6.10901,45.8951
"74010","64573","GRAND ANNECY","053","PI",100,"100","1982-01-01","VERS BOIS (AVENUE DE)",9.5,7.7,60,"2022-05-20","OUI","05",940885.76,6537579.65,6.10739,45.89523
"74010","80397","GRAND ANNECY","054","PI",100,NULL,"1976-01-01","RUE DES ROSIERS",10.05,9.35,60,"2023-07-20","OUI","05",940788.81,6537647.86,6.10618,45.89588
"74010","64574","GRAND ANNECY","055","PI",100,"100","1976-01-01","VERS BOIS (AVENUE DE)",9,8.2,60,"2022-05-20","OUI","05",940641.59,6537680.66,6.10429,45.89623
"74010","65320","GRAND ANNECY","056","PI",100,"100",NULL,"VERS BOIS (AVENUE DE)",8.3,7.6,60,"2023-07-20","OUI","01",940555.54,6537599.51,6.10314,45.89553
"74010","65321","GRAND ANNECY","057","PI",100,"100","1975-01-01","RUE DES PEROLLES",9.4,8.8,60,"2020-12-16","OUI","05",940602.92,6537799.94,6.10386,45.89731
"74010","79389","GRAND ANNECY","058","PI",100,"100","1980-01-01","IMPASSE DE LA FUTAIE",11.2,9.3,60,"2023-07-20","OUI","05",940803.92,6537836.71,6.10647,45.89757
"74010","79307","GRAND ANNECY","059","PI",100,"100","2024-02-15","RUE DES FAUVETTES",8.8,7.5,60,"2024-05-27","OUI","01",940717.72,6537508.89,6.10519,45.89465
"74010","83345","GRAND ANNECY","060","PI",100,"100","1991-01-01","RUE DES ROSIERS",8.85,6.9,60,"2023-07-20","OUI","01",940651.74,6537576.77,6.10437,45.89529
"74010","65322","GRAND ANNECY","061","PI",100,"100","2024-03-04","RUE DES MESANGES",8.2,6.8,60,"2024-05-27","OUI","01",940672.68,6537475.78,6.10459,45.89437
"74010","65323","GRAND ANNECY","062","PI",100,"100","1960-01-01","RUE DES PINSONS",7.5,6.7,60,"2023-07-20","OUI","05",940503.08,6537453.04,6.10239,45.89423
"74010","80398","GRAND ANNECY","063","PI",100,"125","2020-11-30","RUE DES PINSONS",7.2,6.4,60,"2022-04-28","OUI","01",940435.41,6537455.13,6.10152,45.89427
"74010","65380","GRAND ANNECY","064","PI",100,"100","2011-03-02","AVENUE DE PRELEVET",7.3,7.2,60,"2023-07-20","OUI","05",940432.94,6537569.14,6.10155,45.8953
"74010","80295","GRAND ANNECY","065","PI",100,"100","1975-01-01","AVENUE DE PRELEVET",7.5,6.7,60,"2022-05-24","OUI","05",940419.02,6537613.07,6.10139,45.8957
"74010","64575","GRAND ANNECY","066","PI",100,"100","1975-01-01","AVENUE DE PRELEVET",9,8.2,60,"2023-07-20","OUI","05",940560.21,6537986.76,6.1034,45.89901
"74010","80147","GRAND ANNECY","067","PI",100,"100","1980-01-01","IMPASSE DES CRETS",8.7,7.5,60,"2022-05-24","OUI","05",940544.49,6538156.95,6.10328,45.90055
"74010","79308","GRAND ANNECY","068","PI",100,"100","2016-05-01","AVENUE DE PRELEVET",9.7,9.4,60,"2023-07-20","OUI","01",940468.02,6538298.22,6.10237,45.90185
"74010","64576","GRAND ANNECY","069","PI",100,"125",NULL,"AVENUE DU PONT NEUF",4,3.6,60,"2020-12-16","OUI","10",941401.02,6537859.05,6.11417,45.89756
"74010","80399","GRAND ANNECY","070","PI",100,"100","1989-01-01","RUE SAINT ETIENNE",3.8,2.4,60,"2023-07-20","OUI","01",941386.76,6537676.34,6.1139,45.89592
"74010","64577","GRAND ANNECY","071","PI",100,"100","2016-02-29","AVENUE DU PONT NEUF",3.9,2.7,60,"2022-05-25","OUI","01",941301.1,6537808.58,6.11286,45.89714
"74010","64581","GRAND ANNECY","071BIS","PI",100,NULL,"1996-01-01","RUE DU ROND POINT",3.2,2.7,60,"2022-05-31","OUI","05",941174.36,6537781.73,6.11121,45.89695
"74010","64578","GRAND ANNECY","072","PI",100,"100",NULL,"CHEMIN DE LA CROISEE",3.5,2.5,60,"2021-08-17","OUI","05",941318.65,6537570.96,6.11296,45.895
"74010","63829","GRAND ANNECY","073","PI",100,NULL,"1995-01-01","ALLEE DES DUCS DE SAVOIE",4,3.5,60,"2020-12-16","OUI","01",941533.27,6537627.77,6.11576,45.89543
"74010","64579","GRAND ANNECY","073BIS","PI",100,"100",NULL,"RUE DE L ISERNON",4,3.2,60,"2022-05-25","OUI","10",941528.32,6537728.41,6.11575,45.89634
"74010","64580","GRAND ANNECY","073TER","PI",100,"100",NULL,"RUE DE L ISERNON",3.8,3.2,60,"2022-05-31","OUI","01",941633.88,6537617.74,6.11705,45.89531
"74010","64582","GRAND ANNECY","074","PI",100,"100","1974-01-01","GRANDE RUE D ALERY",3.9,3.5,60,"2023-07-20","OUI","05",941224.46,6537930.83,6.11193,45.89827
"74010","83127","GRAND ANNECY","075","PI",100,NULL,"1979-01-01","CHEMIN DE LA CONCORDE",3.9,2.5,60,"2022-05-25","OUI","01",941189.4,6538153.28,6.11159,45.90029
"74010","79309","GRAND ANNECY","076","PI",100,"100","1973-01-01","RUE DU 11 NOVEMBRE",3,2.3,60,"2023-07-20","OUI","05",941034.6,6537868.15,6.10945,45.89777
"74010","64583","GRAND ANNECY","077","PI",100,"100","1973-01-01","RUE DU ROND POINT",3.5,2.8,60,"2022-05-25","OUI","05",941127.67,6537897.32,6.11067,45.898
"74010","80148","GRAND ANNECY","078","PI",100,"100",NULL,"GRANDE RUE D ALERY",6.2,3.5,60,"2023-07-20","OUI","01",941108.81,6537994.63,6.11048,45.89889
"74010","81575","GRAND ANNECY","079","PI",100,"100",NULL,"GRANDE RUE D ALERY",5.1,2.6,60,"2022-05-25","OUI","05",940976.21,6538101.98,6.10882,45.8999
"74010","64646","GRAND ANNECY","080","PI",100,"100","2019-06-21","RUE GEORGES BRASSENS",5.2,1.8,60,"2023-07-20","OUI","01",940958.32,6537887.16,6.10848,45.89797
"74010","64647","GRAND ANNECY","081","PI",100,"100","1981-01-01","CHEMIN DE L UNION",5.9,2.5,60,"2022-05-25","OUI","01",941119.73,6538261.95,6.11075,45.90129
"74010","80156","GRAND ANNECY","082","PI",100,"100","1974-01-01","GRANDE RUE D ALERY",6.15,3.3,60,"2023-07-20","OUI","01",941069.8,6537994.62,6.10997,45.8989
"74010","80400","GRAND ANNECY","083","PI",100,"100","1972-01-01","CHEMIN DU PANORAMA",5.1,1.9,60,"2022-05-25","OUI","05",941041.4,6538259.64,6.10974,45.90129
"74010","64648","GRAND ANNECY","084","PI",100,"100","1966-01-01","IMPASSE DE LA SAPINIERE",12.7,10.4,60,"2023-07-19","OUI","05",941003.87,6538360.33,6.10931,45.90221
"74010","79310","GRAND ANNECY","085","PI",100,"100","2022-06-28","IMPASSE DE LA SAPINIERE",12.7,11.9,60,"2022-07-05","OUI","05",940910.47,6538455.76,6.10815,45.90311
"74010","82735","GRAND ANNECY","086","PI",100,"100","1973-01-01","IMPASSE DE LA SAPINIERE",11.7,9.8,60,"2023-07-19","OUI","05",940830.64,6538394.75,6.10709,45.90259
"74010","64649","GRAND ANNECY","087","PI",100,"100","1973-01-01","GRANDE RUE D ALERY",10.7,9.3,60,"2022-05-31","OUI","05",940665.0,6538453.5,6.10499,45.90317
"74010","64650","GRAND ANNECY","088","PI",100,"100","1964-01-01","AVENUE BEAUREGARD",10.7,10.3,60,"2023-07-20","OUI","05",940536.69,6538489.92,6.10335,45.90355
"74010","80401","GRAND ANNECY","089","PI",100,"100","1969-01-01","AVENUE BEAUREGARD",9.8,9.1,60,"2022-05-10","OUI","01",940667.33,6538299.03,6.10494,45.90178
"74010","6281596","GRAND ANNECY","089BIS","PI",100,"125","2014-06-26","IMPASSE BEL HORIZON",9.4,8.6,60,"2022-05-10","OUI","01",940537.56,6538325.49,6.10328,45.90207
"74010","79311","GRAND ANNECY","090","PI",100,NULL,"1999-01-01","AVENUE BEAUREGARD",9.8,8.6,60,"2021-08-17","OUI","05",940715.89,6538148.17,6.10549,45.90041
"74010","64807","GRAND ANNECY","092","PI",100,"100",NULL,"AVENUE BEAUREGARD",10.4,9.6,60,"2023-07-20","OUI","01",940785.65,6538106.93,6.10637,45.90001
"74010","80177","GRAND ANNECY","093","PI",100,"100","2012-09-20","AVENUE BEAUREGARD",11,10.5,60,"2022-05-20","OUI","01",940247.19,6538530.56,6.09964,45.90401
"74010","64808","GRAND ANNECY","094","PI",100,"100","1975-01-01","RUE DE LA LOUVATIERE",12.2,11.9,60,"2023-07-20","OUI","05",940172.06,6538582.17,6.0987,45.9045
"74010","80456","GRAND ANNECY","095","PI",100,"100","1975-01-01","RUE PREPOULAIN",12.1,10.8,60,"2022-05-31","OUI","05",940292.09,6538626.48,6.10027,45.90486
"74010","64809","GRAND ANNECY","096","PI",100,"100","1975-01-01","RUE MOUSSY",5.7,5.4,60,"2023-07-20","OUI","01",940157.19,6538702.86,6.09857,45.9056
"74010","79384","GRAND ANNECY","097","PI",100,NULL,"1973-01-01","AVENUE DE GEVRIER",6,5.3,60,"2022-05-31","OUI","01",940342.67,6538736.58,6.10098,45.90583
"74010","82740","GRAND ANNECY","098","PI",100,"100","1973-01-01","AVENUE DE GEVRIER",5.4,5.1,60,"2023-07-19","OUI","05",940717.94,6538518.63,6.1057,45.90374
"74010","81549","GRAND ANNECY","099","PI",100,"100",NULL,"RUE DE LA CRETE",6.3,5.8,60,"2022-05-16","OUI","05",941222.41,6539518.17,6.11271,45.91255
"74010","64283","GRAND ANNECY","100","PI",100,"100","1966-01-01","ENTREPRISES (RUE DES)",8.2,5.8,60,"2023-07-19","OUI","05",941181.75,6539737.48,6.1123,45.91454
"74010","64340","GRAND ANNECY","101","PI",100,"125",NULL,"RUE DES TERRASSES",8.8,7.2,60,"2020-12-17","OUI","05",940791.0,6539307.97,6.10705,45.91082
"74010","64341","GRAND ANNECY","103","PI",100,"100","1966-01-01","RUE DES TERRASSES",8.4,4.5,60,"2020-12-17","OUI","05",940891.26,6539320.12,6.10834,45.91089
"74010","64342","GRAND ANNECY","104","PI",100,"100","1974-01-01","RUE DES TERRASSES",8.7,8,60,"2023-07-19","OUI","05",940867.48,6539475.3,6.10812,45.91229
"74010","79385","GRAND ANNECY","105","PI",100,"100",NULL,"RUE DES TERRASSES",8.8,7.6,60,"2022-05-16","OUI","05",940867.12,6539536.9,6.10814,45.91285
"74010","80457","GRAND ANNECY","106","PI",100,NULL,NULL,"RUE DES TERRASSES",8.8,7.7,60,"2023-07-19","OUI","05",940712.69,6539621.35,6.1062,45.91366
"74010","81143","GRAND ANNECY","107","PI",100,"100","1971-01-01","RUE DES PELOUSES",6.7,6.2,60,"2022-05-16","OUI","05",941145.28,6539418.31,6.11167,45.91168
"74010","64343","GRAND ANNECY","108","PI",100,"100","1970-01-01","RUE DES CHARMILLES",6.8,6.2,60,"2023-07-19","OUI","01",940990.6,6539269.34,6.1096,45.9104
"74010","64344","GRAND ANNECY","109","PI",100,"100","1977-01-01","RUE DE LA CRETE",6.8,6.3,60,"2022-05-16","OUI","01",940865.22,6539174.39,6.10793,45.90959
"74010","64345","GRAND ANNECY","110","PI",100,"100","1974-01-01","CHEMIN DES GREVES",8.6,7.8,60,"2023-07-19","OUI","01",940520.33,6539133.46,6.10347,45.90934
"74010","80458","GRAND ANNECY","111","PI",100,"125","2015-09-16","RUE DES DROITS DE L HOMME",6.4,6,60,"2022-05-16","OUI","01",941067.2,6538969.18,6.11043,45.90767
"74010","79386","GRAND ANNECY","112","PI",100,"100","1978-01-01","RUE DU VERNAY",6.6,6.2,60,"2023-07-19","OUI","05",941046.86,6539069.87,6.11022,45.90858
"74010","64346","GRAND ANNECY","112BIS","PI",100,"125","2019-05-01","RUE CLAUDIUS CHAPPAZ",6.7,6.4,60,"2023-07-19","OUI","01",940923.86,6539069.67,6.10864,45.90863
"74010","64347","GRAND ANNECY","112TER","PI",100,"100","1994-01-01","RUE DU PARC",6.8,6.5,60,"2023-07-19","OUI","05",940804.1,6539025.11,6.10707,45.90827
"74010","64348","GRAND ANNECY","113","PI",100,"100",NULL,"RUE DES PETITS CHAMPS",6.6,6,60,"2022-05-16","OUI","01",940984.44,6539119.06,6.10944,45.90905
"74010","64349","GRAND ANNECY","114","PI",100,"100","1978-01-01","RUE DE LA TOURNETTE",6.6,6,60,"2023-07-19","OUI","05",941044.98,6539201.7,6.11027,45.90977
"74010","79387","GRAND ANNECY","115","PI",100,NULL,"1999-01-01","AVENUE GERMAIN PERREARD",6.4,6,60,"2022-05-16","OUI","01",941111.58,6539088.87,6.11107,45.90873
"74010","80459","GRAND ANNECY","116","PI",100,NULL,"1970-01-01","RUE DES CHARMILLES",6.5,6.2,60,"2023-07-19","OUI","01",941140.69,6539166.77,6.11148,45.90942
"74010","64350","GRAND ANNECY","117","PI",100,"125","1972-01-01","AVENUE GERMAIN PERREARD",6.3,5.8,60,"2022-05-16","OUI","01",941272.33,6539297.72,6.11325,45.91055
"74010","64351","GRAND ANNECY","118","PI",100,"100",NULL,"AVENUE GERMAIN PERREARD",6.2,5.9,60,"2023-07-19","OUI","05",941262.14,6539352.43,6.11314,45.91105
"74010","64352","GRAND ANNECY","119","PI",100,"100","1989-01-01","RUE EMILE ZOLA",6.2,5.5,60,"2022-05-30","OUI","05",941338.13,6539215.08,6.11405,45.90979
"74010","79388","GRAND ANNECY","119BIS","PI",100,"100","1965-01-01","AVENUE DES ILES",6.4,5.6,60,"2022-05-30","OUI","05",941495.13,6539238.99,6.11609,45.90995
"74010","64353","GRAND ANNECY","120","PI",100,"100","1977-01-01","RUE DE LA LIBERTE",6.8,6.3,60,"2023-07-20","OUI","05",941276.42,6539065.46,6.11318,45.90846
"74010","64354","GRAND ANNECY","121","PI",100,"100","1968-01-01","RUE PASTEUR",6.2,5.8,60,"2022-05-16","OUI","05",941177.12,6538982.67,6.11186,45.90775
"74010","81144","GRAND ANNECY","122","PI",100,"100","1974-01-01","RUE PASTEUR",6.8,6.45,60,"2023-07-20","OUI","01",941249.12,6539134.81,6.11286,45.9091
"74010","80460","GRAND ANNECY","123","PI",100,"100","1966-01-01","RUE VICTOR HUGO",6.4,5.2,60,"2022-05-16","OUI","05",941262.6,6538943.85,6.11294,45.90737
"74010","79390","GRAND ANNECY","124","PI",100,"100","1975-01-01","RUE JOSEPH DUCHENE",6.9,6.5,60,"2023-07-20","OUI","01",941183.65,6539108.75,6.11201,45.90888
"74010","64429","GRAND ANNECY","125","PI",100,"100","1965-01-01","CHEMIN DES TETS",6.3,5.7,60,"2022-05-16","OUI","05",941370.2,6538897.11,6.1143,45.90691
"74010","79449","GRAND ANNECY","126","PI",100,"100","1970-01-01","CHEMIN DES TETS",6.85,5.8,60,"2023-07-20","OUI","05",941433.4,6539007.39,6.11517,45.90788
"74010","64485","GRAND ANNECY","126BIS","PI",100,"100","1987-01-01","ROUTE DE CHEVENNES",6.6,6.1,60,"2023-07-19","OUI","05",940987.7,6538600.59,6.10922,45.90438
"74010","64484","GRAND ANNECY","127","PI",100,"100",NULL,"RUE DE LA SCIERIE",6.4,5.9,60,"2022-05-31","OUI","01",941088.79,6538710.18,6.11058,45.90533
"74010","79450","GRAND ANNECY","128","PI",100,"100","1965-01-01","RUE DE LA SCIERIE",6.7,6.4,60,"2023-07-19","OUI","05",941039.96,6538657.52,6.10992,45.90488
"74010","64486","GRAND ANNECY","129","PI",100,"100","1998-01-01","RUE EUGENE AUSSEDAT",6.4,5.6,60,"2022-05-30","OUI","05",941370.51,6539188.81,6.11446,45.90954
"74010","80119","GRAND ANNECY","130","PI",100,"100","1965-01-01","AVENUE PIERRE MENDES FRANCE",6.7,6.4,60,"2023-07-19","OUI","01",940925.43,6538731.4,6.10849,45.90558
"74010","80461","GRAND ANNECY","131","PI",100,"100",NULL,"RUE DU LEVANT",6.2,6.1,60,"2022-05-09","OUI","05",941015.0,6538819.96,6.10969,45.90635
"74010","64487","GRAND ANNECY","132","PI",100,"100","1967-01-01","RUE DE LA POTERIE",6.8,6.5,60,"2023-07-20","OUI","05",941233.46,6538833.73,6.11251,45.90639
"74010","79451","GRAND ANNECY","133","PI",100,"100","2015-03-10","AVENUE DU CAPITAINE ANJOT",7.1,6.8,60,"2022-04-28","OUI","01",940287.98,6537504.17,6.09965,45.89476
"74010","64488","GRAND ANNECY","134","PI",100,"100","1976-01-01","AVENUE DU CAPITAINE ANJOT",7.6,6.5,60,"2019-07-11","OUI","05",940109.94,6537757.25,6.09748,45.8971
"74010","80462","GRAND ANNECY","135","PI",100,"100","1969-01-01","AVENUE DU CAPITAINE ANJOT",7.4,7.1,60,"2022-04-28","OUI","05",939994.96,6537632.46,6.09594,45.89602
"74010","6281655","GRAND ANNECY","139","PI",100,"125","1990-01-01","AVENUE DU CAPITAINE ANJOT",7.8,7.4,60,"2022-04-28","OUI","01",939862.78,6537618.59,6.09423,45.89594
"74010","82752","GRAND ANNECY","140","PI",100,"125","2010-10-01","RUE DE LA LYRE",8.7,8.3,60,"2023-07-27","OUI","01",938910.11,6537045.93,6.08166,45.89113
"74010","83532","GRAND ANNECY","141","PI",100,"125","2010-10-01","RUE DE LA LYRE",9.9,8.8,60,"2022-04-28","OUI","01",938869.5,6537172.76,6.0812,45.89228
"74010","6281654","GRAND ANNECY","142","PI",100,"125","2010-10-01","RUE DE LA LYRE",10.1,8.9,60,"2023-07-27","OUI","01",939009.67,6537346.88,6.0831,45.8938
"74010","6281743","GRAND ANNECY","225","PI",150,"150","2020-12-01","AVENUE DE CHAVOIRES",6.9,6.6,60,"2023-01-24","OUI","01",945020.47,6538392.83,6.16109,45.90107
"74010","65109","GRAND ANNECY","226","PI",100,"100","2021-07-29","AVENUE DE CHAVOIRES",8,6.6,60,"2023-01-23","OUI","01",944898.09,6538773.7,6.15971,45.90454
"74010","6282574","GRAND ANNECY","226BIS","PI",100,"125","2021-12-09","AVENUE DE CHAVOIRES",6.6,5.7,60,"2023-01-17","OUI","01",944805.73,6538920.25,6.1586,45.90589
"74010","65110","GRAND ANNECY","227","PI",100,NULL,"1984-01-01","RUE DE LA SOURCE",6.8,5.6,60,"2023-01-17","OUI","01",944929.77,6538867.03,6.16017,45.90537
"74010","65111","GRAND ANNECY","228","PI",65,"80","1994-01-01","RUE DE LA TOUR",5.3,1.8,60,"2023-01-23","OUI","05",945011.11,6538925.57,6.16124,45.90587
"74010","64364","GRAND ANNECY","229","PI",100,"100","1997-01-01","RUE DU RAMPONNET",12,7.9,60,"2023-01-17","OUI","05",945060.08,6539013.41,6.16192,45.90664
